-87.517	-87.519	-87.517	-87.515	-87.517	-87.523	-87.517	-87.486	-87.454	-87.444	-87.447	-87.448	-87.447	-87.447	-87.448	-87.449	-87.45	-87.451	-87.452	-87.452	-87.451	-87.451	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.452	-87.451	-87.452	-87.452	-87.452	-87.449	-87.455	-87.476	-87.497	-87.501	-87.497	-87.495	-87.497	-87.498	-87.497
-76.638	-76.63	-76.638	-76.646	-76.638	-76.614	-76.638	-76.753	-76.864	-76.879	-76.848	-76.838	-76.845	-76.849	-76.85	-76.85	-76.851	-76.851	-76.852	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.851	-76.85	-76.851	-76.853	-76.851	-76.843	-76.85	-76.88	-76.856	-76.726	-76.593	-76.566	-76.593	-76.602	-76.593	-76.584	-76.593
-67.512	-67.491	-67.512	-67.532	-67.512	-67.45	-67.512	-67.811	-68.104	-68.148	-68.073	-68.052	-68.069	-68.074	-68.071	-68.07	-68.071	-68.073	-68.073	-68.072	-68.071	-68.072	-68.072	-68.073	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.072	-68.073	-68.072	-68.071	-68.072	-68.077	-68.072	-68.054	-68.072	-68.142	-68.081	-67.757	-67.43	-67.363	-67.43	-67.452	-67.43	-67.408	-67.43
-59.797	-59.764	-59.797	-59.831	-59.797	-59.697	-59.797	-60.287	-60.766	-60.84	-60.718	-60.684	-60.711	-60.718	-60.711	-60.71	-60.713	-60.715	-60.714	-60.712	-60.711	-60.711	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.712	-60.711	-60.712	-60.712	-60.712	-60.709	-60.712	-60.72	-60.712	-60.68	-60.71	-60.828	-60.731	-60.202	-59.667	-59.558	-59.667	-59.704	-59.667	-59.631	-59.667
-53.28	-53.235	-53.28	-53.325	-53.28	-53.146	-53.28	-53.931	-54.565	-54.651	-54.477	-54.427	-54.463	-54.472	-54.461	-54.459	-54.464	-54.466	-54.465	-54.464	-54.463	-54.463	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.462	-54.463	-54.462	-54.459	-54.462	-54.474	-54.462	-54.419	-54.461	-54.623	-54.501	-53.797	-53.082	-52.936	-53.082	-53.131	-53.082	-53.033	-53.082
-47.826	-47.775	-47.826	-47.878	-47.826	-47.672	-47.826	-48.575	-49.294	-49.369	-49.144	-49.078	-49.12	-49.131	-49.117	-49.115	-49.12	-49.123	-49.122	-49.12	-49.119	-49.119	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.12	-49.121	-49.12	-49.117	-49.12	-49.134	-49.12	-49.069	-49.119	-49.317	-49.186	-48.375	-47.548	-47.379	-47.548	-47.605	-47.548	-47.492	-47.548
-43.327	-43.275	-43.327	-43.378	-43.327	-43.172	-43.327	-44.075	-44.779	-44.815	-44.552	-44.467	-44.505	-44.514	-44.499	-44.496	-44.5	-44.503	-44.502	-44.501	-44.499	-44.498	-44.497	-44.498	-44.498	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.499	-44.5	-44.499	-44.495	-44.499	-44.514	-44.499	-44.443	-44.499	-44.72	-44.61	-43.797	-42.96	-42.788	-42.96	-43.017	-42.96	-42.902	-42.96
-39.67	-39.624	-39.67	-39.715	-39.67	-39.534	-39.67	-40.321	-40.907	-40.871	-40.574	-40.475	-40.506	-40.508	-40.488	-40.481	-40.485	-40.487	-40.486	-40.484	-40.483	-40.482	-40.483	-40.483	-40.484	-40.484	-40.484	-40.485	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.484	-40.485	-40.484	-40.484	-40.484	-40.486	-40.484	-40.481	-40.484	-40.499	-40.484	-40.429	-40.486	-40.716	-40.658	-39.962	-39.229	-39.078	-39.229	-39.279	-39.229	-39.178	-39.229
-36.697	-36.663	-36.697	-36.73	-36.697	-36.596	-36.697	-37.174	-37.565	-37.436	-37.114	-36.998	-37.014	-37.007	-36.982	-36.972	-36.974	-36.976	-36.976	-36.974	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.972	-36.971	-36.972	-36.973	-36.972	-36.968	-36.972	-36.986	-36.972	-36.919	-36.97	-37.195	-37.221	-36.748	-36.224	-36.115	-36.224	-36.26	-36.224	-36.188	-36.224
-34.218	-34.198	-34.218	-34.237	-34.218	-34.159	-34.218	-34.486	-34.651	-34.431	-34.099	-33.966	-33.958	-33.935	-33.901	-33.884	-33.88	-33.881	-33.882	-33.881	-33.88	-33.878	-33.878	-33.879	-33.88	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.879	-33.88	-33.879	-33.876	-33.879	-33.891	-33.879	-33.835	-33.883	-34.099	-34.227	-34.044	-33.791	-33.737	-33.791	-33.809	-33.791	-33.773	-33.791
