0	-0.0004216
0.192	-0.0011247
0.384	-0.0027506
0.576	-0.0060842
0.768	-0.013359
0.96	-0.027533
1.152	-0.05887
1.344	-0.11945
1.536	-0.22665
1.728	-0.40518
1.92	-0.68375
2.112	-1.0926
2.304	-1.662
2.496	-2.4179
2.688	-3.3825
2.88	-4.5737
3.072	-6.0069
3.264	-7.6915
3.456	-9.6319
3.648	-11.819
3.84	-14.234
4.032	-16.85
4.224	-19.635
4.416	-22.558
4.608	-25.582
4.8	-28.664
4.992	-31.756
5.184	-34.799
5.376	-37.729
5.568	-40.486
5.76	-43.008
5.952	-45.238
6.144	-47.119
6.336	-48.593
6.528	-49.608
6.72	-50.125
6.912	-50.114
7.104	-49.562
7.296	-48.461
7.488	-46.814
7.68	-44.635
7.872	-41.954
8.064	-38.819
8.256	-35.289
8.448	-31.432
8.64	-27.321
8.832	-23.034
9.024	-18.654
9.216	-14.274
9.408	-9.9885
9.6	-5.8846
9.792	-2.046
9.984	1.4597
10.176	4.5714
10.368	7.2321
10.56	9.3957
10.752	11.029
10.944	12.116
11.136	12.665
11.328	12.692
11.52	12.223
11.712	11.294
11.904	9.9452
12.096	8.2365
12.288	6.2356
12.48	4.0159
12.672	1.6523
12.864	-0.78728
13.056	-3.2399
13.248	-5.6407
13.44	-7.9268
13.632	-10.039
13.824	-11.926
14.016	-13.555
14.208	-14.906
14.4	-15.965
14.592	-16.721
14.784	-17.168
14.976	-17.311
15.168	-17.169
15.36	-16.771
15.552	-16.147
15.744	-15.329
15.936	-14.343
16.128	-13.222
16.32	-12.001
16.512	-10.721
16.704	-9.4228
16.896	-8.136
17.088	-6.8848
17.28	-5.692
17.472	-4.5811
17.664	-3.5779
17.856	-2.7036
18.048	-1.9663
18.24	-1.3646
18.432	-0.88848
18.624	-0.52714
18.816	-0.26907
19.008	-0.099175
19.2	0.0022237
19.392	0.05774
19.584	0.086112
19.776	0.10128
19.968	0.11075
20.16	0.12387
20.352	0.14711
20.544	0.18734
20.736	0.24393
20.928	0.31106
21.12	0.38149
21.312	0.45308
21.504	0.53095
21.696	0.62222
21.888	0.73022
22.08	0.85033
22.272	0.97529
22.464	1.1007
22.656	1.2294
22.848	1.3665
23.04	1.5129
23.232	1.6614
23.424	1.8018
23.616	1.9283
23.808	2.042
24	2.1472
24.192	2.241
24.384	2.3145
24.576	2.3547
24.768	2.3562
24.96	2.321
25.152	2.2549
25.344	2.1581
25.536	2.0239
25.728	1.8424
25.92	1.6095
26.112	1.3315
26.304	1.0183
26.496	0.67791
26.688	0.30792
26.88	-0.097095
27.072	-0.53808
27.264	-1.0042
27.456	-1.4787
27.648	-1.9473
27.84	-2.4057
28.032	-2.855
28.224	-3.2921
28.416	-3.7052
28.608	-4.0762
28.8	-4.3906
28.992	-4.6429
29.184	-4.8352
29.376	-4.969
29.568	-5.04
29.76	-5.0386
29.952	-4.9563
30.144	-4.794
30.336	-4.5599
30.528	-4.2653
30.72	-3.915
30.912	-3.5083
31.104	-3.0451
31.296	-2.5331
31.488	-1.9875
31.68	-1.4252
31.872	-0.85665
32.064	-0.28628
32.256	0.28129
32.448	0.83672
32.64	1.3647
32.832	1.8505
33.024	2.2857
33.216	2.6681
33.408	2.9981
33.6	3.2726
33.792	3.4842
33.984	3.6258
34.176	3.6966
34.368	3.7024
34.56	3.6521
34.752	3.5507
34.944	3.3986
35.136	3.1962
35.328	2.9492
35.52	2.6695
35.712	2.3699
35.904	2.0587
36.096	1.7388
36.288	1.4127
36.48	1.0863
36.672	0.76981
36.864	0.47346
37.056	0.20242
37.248	-0.042986
37.44	-0.26445
37.632	-0.46048
37.824	-0.62642
38.016	-0.75752
38.208	-0.85382
38.4	-0.9194
38.592	-0.95975
38.784	-0.97685
