0.034946	0.035436	0.035446	0.035225	0.035024	0.035021	0.035121	0.035187	0.035211	0.035216	0.035213	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035212	0.035213	0.035212	0.035211	0.035213	0.035218	0.035212	0.035179	0.035117	0.035039	0.035004	0.035084	0.03535
0.025727	0.026108	0.025932	0.02553	0.025227	0.025251	0.025416	0.025497	0.025508	0.025508	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025509	0.025507	0.025507	0.025512	0.025509	0.025481	0.025419	0.025325	0.025273	0.02535	0.025646
0.014306	0.015649	0.015977	0.015774	0.015525	0.015581	0.015769	0.015847	0.015845	0.015841	0.015843	0.015843	0.015842	0.015841	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015842	0.015841	0.01584	0.01584	0.015833	0.015774	0.015643	0.015556	0.015661	0.016109
0.004469	0.0044544	0.0041029	0.003668	0.0034035	0.0034703	0.0036582	0.0037318	0.003725	0.0037201	0.0037235	0.003725	0.0037247	0.0037245	0.0037246	0.0037247	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037246	0.0037247	0.0037246	0.0037243	0.0037246	0.0037259	0.0037252	0.0037215	0.0037253	0.0037318	0.003666	0.003487	0.0033618	0.0035094	0.0041488
-0.0067356	-0.0054715	-0.0050654	-0.0051163	-0.0052231	-0.0050967	-0.0048953	-0.0048255	-0.0048382	-0.0048426	-0.0048362	-0.0048346	-0.0048362	-0.0048367	-0.0048363	-0.0048362	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048362	-0.0048362	-0.0048362	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048363	-0.0048359	-0.0048353	-0.0048369	-0.0048409	-0.0048353	-0.0048266	-0.0049087	-0.0051347	-0.005307	-0.0051657	-0.0044507
-0.017795	-0.017629	-0.017969	-0.018471	-0.018789	-0.018701	-0.018466	-0.018377	-0.018388	-0.018394	-0.018388	-0.018387	-0.018389	-0.01839	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.018389	-0.01839	-0.018389	-0.018387	-0.01839	-0.018398	-0.018391	-0.018369	-0.018438	-0.018666	-0.018863	-0.018774	-0.018144
-0.027906	-0.027119	-0.027012	-0.027209	-0.027335	-0.027139	-0.026875	-0.026825	-0.026888	-0.026905	-0.026889	-0.026885	-0.026889	-0.02689	-0.026889	-0.026888	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026888	-0.026889	-0.026889	-0.026889	-0.026889	-0.026888	-0.026888	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026889	-0.026888	-0.026889	-0.02689	-0.026889	-0.026884	-0.026889	-0.026909	-0.026891	-0.026814	-0.02684	-0.027094	-0.027363	-0.027349	-0.026757
-0.039544	-0.03931	-0.039529	-0.039874	-0.040019	-0.03977	-0.039473	-0.039476	-0.039608	-0.039637	-0.039605	-0.039596	-0.039605	-0.039608	-0.039605	-0.039605	-0.039605	-0.039606	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039606	-0.039606	-0.039606	-0.039606	-0.039606	-0.039606	-0.039606	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039605	-0.039606	-0.039605	-0.039605	-0.039605	-0.039608	-0.039605	-0.039595	-0.039605	-0.039646	-0.039611	-0.039445	-0.0394	-0.039687	-0.040056	-0.040138	-0.039564
-0.048739	-0.049086	-0.049427	-0.049637	-0.049592	-0.04926	-0.048983	-0.04906	-0.049259	-0.049302	-0.049256	-0.049244	-0.049257	-0.04926	-0.049256	-0.049256	-0.049256	-0.049257	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049257	-0.049257	-0.049257	-0.049257	-0.049257	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049256	-0.049257	-0.049256	-0.049255	-0.049256	-0.04926	-0.049257	-0.049246	-0.049258	-0.049303	-0.04926	-0.049058	-0.04895	-0.049167	-0.049516	-0.0497	-0.049419
-0.059864	-0.05965	-0.059739	-0.059888	-0.059858	-0.059525	-0.059248	-0.059356	-0.059588	-0.059634	-0.059579	-0.059565	-0.05958	-0.059583	-0.059579	-0.059578	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.05958	-0.059579	-0.059578	-0.059578	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059579	-0.059578	-0.059579	-0.059583	-0.059578	-0.059563	-0.059576	-0.059629	-0.059583	-0.059354	-0.05921	-0.059404	-0.059774	-0.060052	-0.059972
