0.005591	0.005323	0.0052554	0.0052975	0.0053584	0.0053703	0.0053563	0.0053526	0.0053563	0.0053572	0.0053563	0.005356	0.0053563	0.0053563	0.0053563	0.0053562	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053563	0.0053562	0.0053563	0.0053563	0.0053563	0.005356	0.0053563	0.0053573	0.0053551	0.0053447	0.0053202	0.0052751	0.0052034
0.0082571	0.0085083	0.0086008	0.0085997	0.00857	0.0085621	0.0085679	0.0085696	0.0085679	0.0085675	0.0085679	0.0085681	0.0085679	0.0085679	0.0085679	0.008568	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.0085679	0.008568	0.0085679	0.0085679	0.0085679	0.008568	0.0085679	0.0085678	0.0085679	0.0085685	0.0085679	0.0085658	0.0085664	0.0085734	0.0085831	0.0085897	0.0085875
0.010075	0.009441	0.0092544	0.0093183	0.0094364	0.0094602	0.0094327	0.0094254	0.0094327	0.0094346	0.0094327	0.0094322	0.0094327	0.0094328	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094327	0.0094325	0.0094327	0.0094333	0.0094327	0.0094306	0.0094327	0.0094402	0.0094305	0.0093952	0.0094072	0.0095599	0.0099463
0.0099344	0.010043	0.01001	0.0099107	0.0098248	0.0098073	0.0098233	0.0098277	0.0098233	0.0098222	0.0098233	0.0098236	0.0098233	0.0098232	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098233	0.0098234	0.0098233	0.0098232	0.0098233	0.0098238	0.0098233	0.0098215	0.0098233	0.0098305	0.0098263	0.0098005	0.0097873	0.0098324	0.009981
0.0092859	0.008479	0.008242	0.0083248	0.0084773	0.0085104	0.0084774	0.0084686	0.0084774	0.0084798	0.0084774	0.0084768	0.0084774	0.0084776	0.0084774	0.0084773	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084774	0.0084772	0.0084774	0.0084781	0.0084774	0.0084748	0.0084774	0.0084873	0.0084801	0.0084515	0.0085023	0.0087601	0.0093522
0.0071815	0.0070381	0.0068505	0.0066716	0.0065542	0.0065306	0.0065499	0.0065551	0.0065499	0.0065484	0.0065499	0.0065502	0.0065499	0.0065497	0.0065499	0.0065499	0.0065499	0.0065498	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065499	0.0065498	0.0065499	0.0065499	0.0065499	0.0065497	0.0065499	0.0065506	0.0065499	0.0065472	0.0065499	0.0065597	0.0065481	0.0064997	0.0064816	0.0065818	0.0068881
0.0045132	0.0040901	0.004	0.0040888	0.0042027	0.0042269	0.0042038	0.0041975	0.0042038	0.0042054	0.0042038	0.0042033	0.0042038	0.0042039	0.0042038	0.0042037	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042038	0.0042037	0.0042038	0.0042042	0.0042038	0.0042017	0.0042004	0.0042087	0.004256	0.0043769	0.0046064
0.0012418	0.00061599	0.00026336	0.00010351	5.5998e-05	5.0399e-05	5.6393e-05	5.7985e-05	5.6392e-05	5.5965e-05	5.6392e-05	5.6506e-05	5.6392e-05	5.6361e-05	5.6392e-05	5.64e-05	5.6392e-05	5.6389e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6391e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.6391e-05	5.6392e-05	5.6392e-05	5.6392e-05	5.639e-05	5.6392e-05	5.6398e-05	5.6392e-05	5.6369e-05	5.6392e-05	5.6476e-05	5.6392e-05	5.6075e-05	5.6392e-05	5.7573e-05	5.6392e-05	5.1983e-05	5.6391e-05	7.3007e-05	5.7697e-05	-1.0118e-05	-9.28e-06	0.0002168	0.00082472
-0.0031438	-0.003075	-0.0030475	-0.0030452	-0.0030522	-0.0030558	-0.0030562	-0.0030562	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030563	-0.0030561	-0.0030563	-0.0030567	-0.0030563	-0.0030546	-0.0030557	-0.0030604	-0.003051	-0.0030049	-0.0028997
-0.0062465	-0.0074596	-0.0079769	-0.008066	-0.0079947	-0.0079747	-0.0079941	-0.0079994	-0.0079942	-0.0079928	-0.0079942	-0.0079946	-0.0079942	-0.0079941	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079942	-0.0079941	-0.0079942	-0.0079946	-0.0079942	-0.0079929	-0.0079942	-0.0079992	-0.0079942	-0.0079753	-0.0079922	-0.0080641	-0.0080328	-0.007696	-0.0068512
-0.012433	-0.012341	-0.012341	-0.012387	-0.012432	-0.012443	-0.012437	-0.012435	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012437	-0.012436	-0.012437	-0.012439	-0.012437	-0.012428	-0.012437	-0.012476	-0.012499	-0.012446	-0.012257
-0.015544	-0.016342	-0.016671	-0.016714	-0.016657	-0.016642	-0.016658	-0.016662	-0.016658	-0.016657	-0.016658	-0.016659	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016658	-0.016659	-0.016658	-0.016658	-0.016658	-0.016661	-0.016659	-0.01665	-0.01666	-0.016696	-0.01668	-0.016514	-0.0161
-0.021733	-0.021857	-0.021913	-0.021925	-0.021922	-0.021922	-0.021924	-0.021925	-0.021924	-0.021923	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021924	-0.021923	-0.021924	-0.021927	-0.021924	-0.02191	-0.021919	-0.021978	-0.022049	-0.022078	-0.022011
-0.025324	-0.025356	-0.025345	-0.025313	-0.025285	-0.025279	-0.025284	-0.025285	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025284	-0.025282	-0.025286	-0.025303	-0.025341	-0.02541	-0.025519
-0.029388	-0.029685	-0.029763	-0.029719	-0.029653	-0.02964	-0.029655	-0.029658	-0.029654	-0.029653	-0.029654	-0.029655	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029654	-0.029655	-0.029654	-0.029654	-0.029654	-0.029658	-0.029655	-0.029644	-0.029654	-0.029713	-0.029835	-0.030023	-0.030284
-0.03357	-0.032851	-0.032509	-0.032408	-0.032414	-0.032419	-0.032414	-0.032413	-0.032414	-0.032415	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032414	-0.032416	-0.032417	-0.032414	-0.032412	-0.032424	-0.032512	-0.032745	-0.033195
