0	NaN
0.48	0.014792
0.96	0.037482
1.44	0.11511
1.92	0.020941
2.4	0.4369
2.88	0.96057
3.36	0.54004
3.84	1.5869
4.32	5.2671
4.8	10.432
5.28	17.358
5.76	26.032
6.24	35.931
6.72	45.844
7.2	54.645
7.68	61.709
8.16	66.119
8.64	66.762
9.12	63.567
9.6	57.294
10.08	48.407
10.56	37.783
11.04	27.064
11.52	17.337
12	9.0926
12.48	3.1759
12.96	0.0073484
13.44	1.2487
13.92	1.1697
14.4	0.1511
14.88	1.8773
15.36	3.0855
15.84	3.8968
16.32	4.2756
16.8	3.8085
17.28	2.941
17.76	2.086
18.24	0.82664
18.72	0.35759
19.2	0.51456
19.68	0.021289
20.16	0.051826
20.64	0.10859
21.12	0.57694
21.6	0.69115
22.08	0.3926
22.56	0.061121
23.04	0.010746
23.52	0.41724
24	0.96836
24.48	0.90331
24.96	0.26747
25.44	0.31436
25.92	0.75251
26.4	1.298
26.88	1.7433
27.36	1.7168
27.84	1.5057
28.32	1.5188
28.8	1.4737
29.28	0.83545
29.76	0.28011
30.24	1.2353
30.72	1.7908
31.2	2.2562
31.68	2.6526
32.16	2.5713
32.64	1.9214
33.12	1.0892
33.6	0.36429
34.08	0.32718
34.56	1.0589
35.04	1.6146
35.52	1.7795
36	1.6471
36.48	1.423
36.96	1.1381
37.44	0.68613
37.92	0.048414
38.4	0.57177
38.88	0.88256
39.36	0.79581
39.84	0.54232
40.32	0.40701
40.8	0.37393
41.28	0.2394
41.76	0.028078
42.24	0.050036
42.72	0.023509
43.2	0.18338
43.68	0.48522
44.16	0.52432
44.64	0.17651
45.12	0.10092
45.6	0.015204
46.08	0.18867
46.56	0.0071895
47.04	0.30281
47.52	0.32837
48	0.24241
48.48	0.42085
48.96	0.66158
49.44	0.49873
49.92	0.03805
50.4	0.21401
50.88	0.22356
51.36	0.39278
51.84	0.73149
52.32	0.78704
52.8	0.46289
53.28	0.23856
53.76	0.31081
54.24	0.223
54.72	0.25555
55.2	0.62927
55.68	0.53877
56.16	0.38604
56.64	0.52886
57.12	0.57572
57.6	0.16177
58.08	0.27495
58.56	0.24438
59.04	0.071363
59.52	0.2236
60	0.42413
60.48	0.23515
60.96	0.081479
61.44	0.050377
61.92	0.16785
62.4	0.081351
62.88	0.26133
63.36	0.32131
63.84	0.020698
64.32	0.22916
64.8	0.0084386
65.28	0.16849
65.76	0.10555
66.24	0.3501
66.72	0.042007
67.2	0.2729
67.68	0.075476
68.16	0.50871
68.64	0.23461
69.12	0.15349
69.6	0.16226
