0	0.0049565
0.384	0.02365
0.768	0.085765
1.152	0.23118
1.536	0.49774
1.92	0.74319
2.304	0.87259
2.688	0.83287
3.072	0.65965
3.456	0.53937
3.84	0.68744
4.224	1.2943
4.608	2.451
4.992	4.1552
5.376	6.4378
5.76	9.3977
6.144	13.053
6.528	17.217
6.912	21.64
7.296	26.074
7.68	30.253
8.064	33.806
8.448	36.348
8.832	37.627
9.216	37.502
9.6	35.919
9.984	32.925
10.368	28.736
10.752	23.706
11.136	18.229
11.52	12.69
11.904	7.5049
12.288	3.0734
12.672	0.3763
13.056	2.7725
13.44	4.0764
13.824	4.3332
14.208	3.7605
14.592	2.661
14.976	1.2774
15.36	0.20513
15.744	1.5541
16.128	2.5814
16.512	3.2523
16.896	3.5778
17.28	3.5497
17.664	3.19
18.048	2.5582
18.432	1.7572
18.816	0.94338
19.2	0.27459
19.584	0.088038
19.968	0.14461
20.352	0.080565
20.736	0.087075
21.12	0.174
21.504	0.19952
21.888	0.079322
22.272	0.060941
22.656	0.085776
23.04	0.12665
23.424	0.31409
23.808	0.49945
24.192	0.4929
24.576	0.37935
24.96	0.39362
25.344	0.50843
25.728	0.45535
26.112	0.16968
26.496	0.12497
26.88	0.27015
27.264	0.3735
27.648	0.59591
28.032	0.845
28.416	0.90917
28.8	0.77967
29.184	0.62784
29.568	0.53596
29.952	0.3759
30.336	0.038307
30.72	0.34677
31.104	0.56985
31.488	0.64095
31.872	0.74066
32.256	0.89651
32.64	0.92612
33.024	0.7244
33.408	0.43392
33.792	0.23939
34.176	0.095935
34.56	0.15412
34.944	0.47803
35.328	0.65735
35.712	0.61317
36.096	0.52453
36.48	0.53817
36.864	0.54336
37.248	0.3708
37.632	0.092048
38.016	0.075484
38.4	0.093873
38.784	0.14262
39.168	0.30192
39.552	0.40427
39.936	0.30579
40.32	0.14306
40.704	0.1258
41.088	0.20795
41.472	0.1806
41.856	0.0039489
42.24	0.11583
42.624	0.061445
43.008	3.9973e-05
43.392	0.093308
43.776	0.22886
44.16	0.20802
44.544	0.066244
44.928	0.035348
45.312	0.15991
45.696	0.21937
46.08	0.091764
46.464	0.057571
46.848	0.046901
47.232	0.016871
47.616	0.07797
48	0.2933
48.384	0.37827
48.768	0.25515
49.152	0.1426
49.536	0.19048
49.92	0.24575
50.304	0.10676
50.688	0.13316
51.072	0.22846
51.456	0.16887
51.84	0.181
52.224	0.34564
52.608	0.44509
52.992	0.31843
53.376	0.12056
53.76	0.077025
54.144	0.12401
54.528	0.035304
54.912	0.1932
55.296	0.32562
55.68	0.25673
56.064	0.17294
56.448	0.22822
56.832	0.29674
57.216	0.19179
57.6	0.009236
57.984	0.086337
58.368	0.02157
58.752	0.01481
59.136	0.14744
59.52	0.2438
59.904	0.16532
60.288	0.026512
60.672	0.014184
61.056	0.091609
61.44	0.072453
61.824	0.068581
62.208	0.1449
62.592	0.053755
62.976	0.051391
63.36	0.00029804
63.744	0.12287
64.128	0.09496
64.512	0.063205
64.896	0.11341
65.28	0.013757
65.664	0.098022
66.048	0.015045
66.432	0.14158
66.816	0.071779
67.2	0.051599
67.584	0.026208
67.968	0.22032
68.352	0.26071
68.736	0.14946
69.12	0.16317
69.504	0.30105
