0.029149	0.029631	0.029769	0.029735	0.029705	0.029795	0.029895	0.029883	0.029816	0.029773	0.029755	0.029745	0.029745	0.029764	0.029803	0.029857	0.029918	0.029966	0.029952	0.029848	0.029752	0.02975	0.029789	0.029798	0.029789	0.029786	0.029789	0.02979	0.029789	0.029789	0.029789	0.029789	0.029789	0.029789	0.02979	0.02979	0.029789	0.02979	0.029789	0.029788	0.029789	0.029792	0.029789	0.029771	0.029753	0.029759	0.029812	0.029913	0.029958	0.029867	0.029759	0.029757	0.029781	0.029744	0.029728	0.029815	0.029943	0.03002	0.029998	0.02987	0.029758	0.029762	0.029771	0.029622	0.029149
0.022227	0.021918	0.021856	0.02191	0.021946	0.021874	0.021762	0.021702	0.021725	0.021823	0.021914	0.021923	0.021901	0.021911	0.02195	0.021994	0.021982	0.021882	0.02179	0.021802	0.021859	0.021887	0.02189	0.02189	0.021891	0.02189	0.02189	0.02189	0.021891	0.021891	0.021891	0.021891	0.021891	0.02189	0.02189	0.02189	0.02189	0.02189	0.02189	0.021891	0.02189	0.021886	0.021889	0.021897	0.021862	0.021759	0.021715	0.021832	0.021962	0.021955	0.021896	0.02189	0.021897	0.021863	0.021825	0.021824	0.021834	0.021823	0.021816	0.021836	0.021857	0.021856	0.021877	0.02198	0.022227
0.013845	0.013888	0.013761	0.013604	0.013554	0.013691	0.013851	0.013866	0.013783	0.013691	0.013635	0.013638	0.013675	0.013717	0.013739	0.013719	0.013638	0.013503	0.013426	0.013497	0.013611	0.01365	0.013643	0.01364	0.013643	0.013644	0.013642	0.013642	0.013643	0.013643	0.013643	0.013642	0.013642	0.013643	0.013643	0.013643	0.013643	0.013643	0.013644	0.013643	0.013643	0.013643	0.013643	0.013634	0.013596	0.013528	0.013507	0.013596	0.013698	0.013712	0.013684	0.013678	0.013688	0.013692	0.013661	0.013586	0.013553	0.013626	0.013705	0.013689	0.013653	0.013686	0.013764	0.013835	0.013845
0.0055937	0.0057649	0.0059331	0.0060593	0.0061044	0.0060521	0.0059781	0.0059588	0.0059832	0.006022	0.0060615	0.006097	0.0061433	0.0062048	0.0062213	0.0061496	0.0060755	0.0060812	0.0061036	0.0060734	0.006043	0.0060702	0.0061134	0.0061226	0.0061136	0.0061114	0.0061141	0.0061147	0.006114	0.0061139	0.0061142	0.0061143	0.0061141	0.006114	0.0061138	0.0061137	0.006114	0.0061147	0.0061144	0.0061128	0.0061151	0.0061225	0.0061139	0.0060756	0.0060467	0.0060643	0.0061067	0.0061431	0.0061667	0.0061779	0.0061838	0.0061895	0.0061851	0.006166	0.0061632	0.0062009	0.0062409	0.0062379	0.0061823	0.006087	0.0060213	0.0060351	0.0060458	0.0059373	0.0055937
-0.0013897	-0.0016542	-0.0019473	-0.0021747	-0.0022423	-0.0021166	-0.002008	-0.0021019	-0.0022405	-0.0022429	-0.0021787	-0.0021503	-0.0021401	-0.0021142	-0.002094	-0.0021055	-0.0021401	-0.0021804	-0.0022102	-0.0022179	-0.0022095	-0.0021949	-0.0021837	-0.0021822	-0.0021851	-0.0021859	-0.0021852	-0.002185	-0.0021852	-0.0021854	-0.0021853	-0.0021851	-0.002185	-0.0021852	-0.0021855	-0.0021853	-0.0021849	-0.0021844	-0.0021836	-0.0021827	-0.0021844	-0.0021889	-0.0021857	-0.0021695	-0.002166	-0.0021946	-0.0022191	-0.0022025	-0.0021616	-0.002124	-0.0021062	-0.0021159	-0.0021368	-0.0021562	-0.0021998	-0.0022829	-0.0023429	-0.0023227	-0.0022634	-0.0022175	-0.0021827	-0.0021361	-0.0020269	-0.0017973	-0.0013897
-0.010579	-0.010037	-0.0097139	-0.0095612	-0.0095317	-0.0095694	-0.0095846	-0.0095136	-0.0094313	-0.0094179	-0.0094362	-0.0094368	-0.0094387	-0.0094613	-0.0094564	-0.0093979	-0.0094142	-0.0095957	-0.0097267	-0.0096124	-0.0094472	-0.0094466	-0.0095197	-0.0095367	-0.0095191	-0.0095137	-0.0095177	-0.009519	-0.0095181	-0.0095179	-0.0095183	-0.0095186	-0.0095188	-0.0095189	-0.0095186	-0.0095181	-0.0095187	-0.0095207	-0.009519	-0.0095121	-0.0095185	-0.0095434	-0.0095199	-0.0094169	-0.0094199	-0.0096619	-0.0098508	-0.0097134	-0.0094769	-0.0094111	-0.0094565	-0.0094967	-0.0095178	-0.0095305	-0.0095418	-0.009547	-0.009499	-0.0093797	-0.0093304	-0.0094599	-0.0095878	-0.0095478	-0.0095212	-0.0097756	-0.010579
-0.016886	-0.01727	-0.017576	-0.017782	-0.017863	-0.017826	-0.017794	-0.017866	-0.017931	-0.017872	-0.017766	-0.017716	-0.017729	-0.017776	-0.017773	-0.017679	-0.017681	-0.017916	-0.018086	-0.017922	-0.017693	-0.017696	-0.0178	-0.017824	-0.017798	-0.017792	-0.017798	-0.0178	-0.017799	-0.017798	-0.017798	-0.017798	-0.017798	-0.017799	-0.017799	-0.017798	-0.017798	-0.0178	-0.017798	-0.017793	-0.017798	-0.017819	-0.0178	-0.017717	-0.017718	-0.01791	-0.018055	-0.017936	-0.017747	-0.017715	-0.017773	-0.017806	-0.017797	-0.017758	-0.017717	-0.017709	-0.017767	-0.017896	-0.017975	-0.017906	-0.017792	-0.017738	-0.017659	-0.01742	-0.016886
-0.026017	-0.025352	-0.025045	-0.024956	-0.024946	-0.024906	-0.024861	-0.024857	-0.024894	-0.024955	-0.024995	-0.024983	-0.024966	-0.024984	-0.024966	-0.024868	-0.024849	-0.025034	-0.025191	-0.025099	-0.024937	-0.024914	-0.024961	-0.024972	-0.024958	-0.024955	-0.024958	-0.024959	-0.024959	-0.024958	-0.024959	-0.024958	-0.024958	-0.024958	-0.024958	-0.024958	-0.024958	-0.024958	-0.024958	-0.024956	-0.024958	-0.024966	-0.024961	-0.024938	-0.024964	-0.025079	-0.025141	-0.025033	-0.024907	-0.024922	-0.024985	-0.024974	-0.024914	-0.024865	-0.024888	-0.025003	-0.025055	-0.024926	-0.024816	-0.024913	-0.025029	-0.024978	-0.024942	-0.025196	-0.026017
-0.032593	-0.03277	-0.032886	-0.032968	-0.033045	-0.033129	-0.033167	-0.033112	-0.033018	-0.032953	-0.032951	-0.033021	-0.033092	-0.033096	-0.033043	-0.03297	-0.032954	-0.033043	-0.033123	-0.033087	-0.033016	-0.033005	-0.033024	-0.033026	-0.033018	-0.033016	-0.033018	-0.033019	-0.033019	-0.033019	-0.033019	-0.033019	-0.033019	-0.033019	-0.033019	-0.033018	-0.033019	-0.03302	-0.033019	-0.033016	-0.033018	-0.03303	-0.033024	-0.032986	-0.032974	-0.033029	-0.033067	-0.033012	-0.03297	-0.033039	-0.0331	-0.033042	-0.032981	-0.033031	-0.03307	-0.03298	-0.032911	-0.033007	-0.033111	-0.033057	-0.032943	-0.032892	-0.032868	-0.032794	-0.032593
-0.0408	-0.040393	-0.040283	-0.040318	-0.040343	-0.040262	-0.040208	-0.040303	-0.040395	-0.040335	-0.040256	-0.040302	-0.040387	-0.0404	-0.040368	-0.040344	-0.040346	-0.040372	-0.040364	-0.040282	-0.040222	-0.04027	-0.040346	-0.040359	-0.040339	-0.040333	-0.040338	-0.04034	-0.040339	-0.040339	-0.040339	-0.040339	-0.040338	-0.040338	-0.040338	-0.040338	-0.040338	-0.04034	-0.040338	-0.040332	-0.040339	-0.040363	-0.040346	-0.04025	-0.040198	-0.040292	-0.040395	-0.040369	-0.040324	-0.040381	-0.040455	-0.040445	-0.040383	-0.040329	-0.040317	-0.040355	-0.040385	-0.040359	-0.04034	-0.040386	-0.040425	-0.040389	-0.040359	-0.040456	-0.0408
-0.048196	-0.047928	-0.047736	-0.047649	-0.047691	-0.047847	-0.047924	-0.047776	-0.047626	-0.04769	-0.047811	-0.047802	-0.047746	-0.047755	-0.047791	-0.047796	-0.047786	-0.047782	-0.047746	-0.047654	-0.047602	-0.04767	-0.047762	-0.047777	-0.047753	-0.047747	-0.047753	-0.047755	-0.047754	-0.047753	-0.047754	-0.047754	-0.047753	-0.047753	-0.047753	-0.047752	-0.047753	-0.047755	-0.047754	-0.047746	-0.047752	-0.047781	-0.047764	-0.047657	-0.047568	-0.047606	-0.047703	-0.047772	-0.047811	-0.047839	-0.047866	-0.047889	-0.047863	-0.047762	-0.047679	-0.047699	-0.047757	-0.047772	-0.047748	-0.047705	-0.047643	-0.047572	-0.047575	-0.047749	-0.048196
-0.055125	-0.055178	-0.055308	-0.055437	-0.055491	-0.05543	-0.055373	-0.055426	-0.055503	-0.055503	-0.055467	-0.055454	-0.055468	-0.055496	-0.055513	-0.055503	-0.05549	-0.05549	-0.055442	-0.055314	-0.055241	-0.055342	-0.055479	-0.055502	-0.055466	-0.055457	-0.055466	-0.055469	-0.055468	-0.055467	-0.055468	-0.055468	-0.055468	-0.055468	-0.055467	-0.055466	-0.055466	-0.055469	-0.055467	-0.055458	-0.055466	-0.055501	-0.055481	-0.055352	-0.055255	-0.055325	-0.055462	-0.05554	-0.055561	-0.055555	-0.055539	-0.05553	-0.055536	-0.055552	-0.055522	-0.055418	-0.055368	-0.055475	-0.055588	-0.055559	-0.055494	-0.055514	-0.055543	-0.055455	-0.055125
-0.063401	-0.062697	-0.062321	-0.062192	-0.062227	-0.062337	-0.062407	-0.062355	-0.062263	-0.062228	-0.062253	-0.062312	-0.062364	-0.062374	-0.062346	-0.062304	-0.062313	-0.062405	-0.062424	-0.062252	-0.062099	-0.062172	-0.062313	-0.062335	-0.062295	-0.062285	-0.062296	-0.062298	-0.062296	-0.062295	-0.062296	-0.062296	-0.062296	-0.062296	-0.062296	-0.062296	-0.062296	-0.062299	-0.062296	-0.062286	-0.062296	-0.062337	-0.062316	-0.062176	-0.062105	-0.062262	-0.062452	-0.062467	-0.062386	-0.062336	-0.062315	-0.062301	-0.062293	-0.062296	-0.062318	-0.06235	-0.062342	-0.062261	-0.062195	-0.062221	-0.062235	-0.062152	-0.062154	-0.062488	-0.063401
-0.069148	-0.069554	-0.069758	-0.069836	-0.069868	-0.069908	-0.069923	-0.069879	-0.069848	-0.069896	-0.069967	-0.069993	-0.069986	-0.069967	-0.069928	-0.069873	-0.069903	-0.070075	-0.070168	-0.069998	-0.069801	-0.069821	-0.069925	-0.069938	-0.069901	-0.069892	-0.069901	-0.069903	-0.069901	-0.0699	-0.0699	-0.0699	-0.0699	-0.069901	-0.069901	-0.0699	-0.069901	-0.069903	-0.069901	-0.069894	-0.069901	-0.069932	-0.069928	-0.069859	-0.069861	-0.070036	-0.070184	-0.07011	-0.069954	-0.069888	-0.069887	-0.069891	-0.069898	-0.069913	-0.069893	-0.069817	-0.069809	-0.069958	-0.07008	-0.070002	-0.069888	-0.069907	-0.069929	-0.069745	-0.069148
