-15.729	-15.729	-15.729	-15.729	-15.729	-15.729	-15.729	-15.727	-15.726	-15.725	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.725	-15.726	-15.728	-15.729	-15.73	-15.729	-15.729	-15.729	-15.73	-15.729
-13.377	-13.376	-13.377	-13.378	-13.377	-13.374	-13.377	-13.39	-13.404	-13.406	-13.403	-13.402	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.402	-13.403	-13.406	-13.404	-13.39	-13.377	-13.374	-13.377	-13.378	-13.377	-13.376	-13.377
-11.459	-11.457	-11.459	-11.461	-11.459	-11.453	-11.459	-11.491	-11.522	-11.527	-11.52	-11.519	-11.52	-11.521	-11.52	-11.52	-11.52	-11.521	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.52	-11.521	-11.52	-11.52	-11.52	-11.521	-11.52	-11.519	-11.52	-11.527	-11.522	-11.491	-11.459	-11.452	-11.459	-11.461	-11.459	-11.457	-11.459
-9.8803	-9.877	-9.8803	-9.8836	-9.8803	-9.8703	-9.8803	-9.9291	-9.9775	-9.9867	-9.9763	-9.9735	-9.9763	-9.977	-9.9763	-9.9761	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9763	-9.9761	-9.9763	-9.9771	-9.9763	-9.9734	-9.9762	-9.9871	-9.9784	-9.9297	-9.8803	-9.8702	-9.8803	-9.8837	-9.8803	-9.877	-9.8803
-8.572	-8.5677	-8.572	-8.5763	-8.572	-8.559	-8.572	-8.6353	-8.698	-8.7092	-8.6951	-8.6914	-8.695	-8.696	-8.695	-8.6948	-8.695	-8.6951	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.695	-8.6951	-8.695	-8.6948	-8.695	-8.696	-8.695	-8.6914	-8.6952	-8.7095	-8.6985	-8.636	-8.5726	-8.5596	-8.5726	-8.5769	-8.5726	-8.5682	-8.5726
-7.4884	-7.4835	-7.4884	-7.4933	-7.4884	-7.4738	-7.4884	-7.5597	-7.6296	-7.6407	-7.6235	-7.6192	-7.6237	-7.6249	-7.6237	-7.6234	-7.6237	-7.6238	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6237	-7.6238	-7.6237	-7.6234	-7.6237	-7.6249	-7.6237	-7.6192	-7.6235	-7.6407	-7.6297	-7.5601	-7.4891	-7.4745	-7.4891	-7.4939	-7.4891	-7.4842	-7.4891
-6.5913	-6.5865	-6.5913	-6.5961	-6.5913	-6.5769	-6.5913	-6.6611	-6.7288	-6.7378	-6.7192	-6.7145	-6.7192	-6.7205	-6.7192	-6.7189	-6.7192	-6.7193	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7192	-6.7193	-6.7192	-6.7189	-6.7192	-6.7205	-6.7192	-6.7144	-6.719	-6.7376	-6.7288	-6.6616	-6.5922	-6.578	-6.5922	-6.597	-6.5922	-6.5875	-6.5922
-5.852	-5.848	-5.852	-5.856	-5.852	-5.8399	-5.852	-5.9108	-5.9665	-5.9709	-5.9522	-5.9477	-5.9522	-5.9534	-5.9522	-5.9519	-5.9522	-5.9523	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9522	-5.9523	-5.9522	-5.9519	-5.9522	-5.9534	-5.9522	-5.9476	-5.9522	-5.9711	-5.967	-5.9112	-5.8524	-5.8402	-5.8524	-5.8564	-5.8524	-5.8483	-5.8524
-5.2412	-5.2384	-5.2412	-5.244	-5.2412	-5.2327	-5.2412	-5.2818	-5.3182	-5.3155	-5.2973	-5.2932	-5.2974	-5.2985	-5.2974	-5.2971	-5.2974	-5.2974	-5.2974	-5.2973	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2974	-5.2973	-5.2974	-5.2974	-5.2974	-5.2971	-5.2974	-5.2985	-5.2974	-5.2931	-5.2971	-5.315	-5.3176	-5.2814	-5.2409	-5.2325	-5.2409	-5.2437	-5.2409	-5.2381	-5.2409
-4.7312	-4.7299	-4.7312	-4.7325	-4.7312	-4.7274	-4.7312	-4.7491	-4.7617	-4.7513	-4.735	-4.7316	-4.7352	-4.7361	-4.7352	-4.7349	-4.7352	-4.7352	-4.7352	-4.7351	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7352	-4.7351	-4.7352	-4.7352	-4.7352	-4.7349	-4.7352	-4.7361	-4.7352	-4.7317	-4.7354	-4.752	-4.7624	-4.7498	-4.7317	-4.7278	-4.7317	-4.733	-4.7317	-4.7304	-4.7317
