-15.729	-15.729	-15.729	-15.729	-15.729	-15.73	-15.729	-15.728	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.726	-15.728	-15.73	-15.731	-15.73	-15.73	-15.73	-15.73	-15.73
-13.368	-13.367	-13.368	-13.369	-13.368	-13.365	-13.368	-13.386	-13.404	-13.407	-13.403	-13.402	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.403	-13.402	-13.403	-13.407	-13.404	-13.386	-13.368	-13.365	-13.368	-13.37	-13.368	-13.367	-13.368
-11.441	-11.438	-11.441	-11.443	-11.441	-11.432	-11.441	-11.482	-11.523	-11.53	-11.521	-11.518	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.521	-11.518	-11.521	-11.53	-11.523	-11.482	-11.441	-11.432	-11.441	-11.443	-11.441	-11.438	-11.441
-9.8504	-9.846	-9.8504	-9.8549	-9.8504	-9.8371	-9.8504	-9.9154	-9.9798	-9.9914	-9.977	-9.9734	-9.9772	-9.9783	-9.9772	-9.977	-9.9772	-9.9773	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9772	-9.9773	-9.9772	-9.977	-9.9772	-9.9782	-9.9772	-9.9735	-9.9772	-9.9914	-9.9796	-9.9154	-9.8506	-9.8373	-9.8506	-9.855	-9.8506	-9.8462	-9.8506
-8.5337	-8.528	-8.5337	-8.5395	-8.5337	-8.5165	-8.5337	-8.6177	-8.7005	-8.715	-8.696	-8.6909	-8.6958	-8.6971	-8.6958	-8.6954	-8.6958	-8.6959	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6958	-8.6959	-8.6958	-8.6954	-8.6958	-8.6971	-8.6958	-8.6908	-8.696	-8.7157	-8.7018	-8.6186	-8.5342	-8.5169	-8.5342	-8.5399	-8.5342	-8.5284	-8.5342
-7.4464	-7.44	-7.4464	-7.4529	-7.4464	-7.4271	-7.4464	-7.5407	-7.6332	-7.6481	-7.6255	-7.6196	-7.6253	-7.6269	-7.6253	-7.6249	-7.6253	-7.6255	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6253	-7.6255	-7.6253	-7.6249	-7.6253	-7.6269	-7.6253	-7.6194	-7.6252	-7.6483	-7.6339	-7.5413	-7.4468	-7.4274	-7.4468	-7.4532	-7.4468	-7.4403	-7.4468
-6.5531	-6.5468	-6.5531	-6.5594	-6.5531	-6.5342	-6.5531	-6.6451	-6.7346	-6.7469	-6.7227	-6.7164	-6.7222	-6.7238	-6.7222	-6.7218	-6.7222	-6.7223	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7222	-6.7223	-6.7222	-6.7218	-6.7222	-6.7239	-6.7222	-6.716	-6.7221	-6.7468	-6.735	-6.6455	-6.5531	-6.5341	-6.5531	-6.5594	-6.5531	-6.5467	-6.5531
-5.8234	-5.818	-5.8234	-5.8288	-5.8234	-5.8073	-5.8234	-5.9016	-5.9758	-5.9817	-5.9569	-5.9508	-5.9566	-5.9582	-5.9566	-5.9562	-5.9566	-5.9567	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9566	-5.9567	-5.9566	-5.9562	-5.9566	-5.9582	-5.9566	-5.9507	-5.9568	-5.9817	-5.9759	-5.9014	-5.823	-5.8068	-5.823	-5.8284	-5.823	-5.8176	-5.823
-5.2276	-5.2238	-5.2276	-5.2313	-5.2276	-5.2163	-5.2276	-5.2818	-5.3305	-5.3274	-5.3036	-5.298	-5.3033	-5.3048	-5.3033	-5.3029	-5.3033	-5.3034	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3033	-5.3034	-5.3033	-5.3029	-5.3033	-5.3048	-5.3033	-5.2979	-5.3035	-5.3275	-5.3308	-5.2819	-5.2273	-5.216	-5.2273	-5.2311	-5.2273	-5.2236	-5.2273
-4.7366	-4.7348	-4.7366	-4.7384	-4.7366	-4.7313	-4.7366	-4.7613	-4.7789	-4.7655	-4.7435	-4.7388	-4.7433	-4.7446	-4.7433	-4.743	-4.7433	-4.7434	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7433	-4.7434	-4.7433	-4.743	-4.7433	-4.7446	-4.7433	-4.7388	-4.7439	-4.7661	-4.7795	-4.7614	-4.7361	-4.7307	-4.7361	-4.7379	-4.7361	-4.7343	-4.7361
